	CHR	START	END	X0	X1	MeanDecreaseAccuracy	MeanDecreaseGini	Symbol	V1	V2	V3	V4	V5	V6	V7
cg03305185	chrX	134429503	134429804	-1.42857142857143e-05	-6.64451827242525e-07	-1.74891774891775e-06	0.00117965367965368	ZNF75D	chrX	134429653	134429654	cg03305185	ZNF75D	Island	II
cg06246999	chr6	100904539	100904840	0.000117090909090909	-1.01108145272183e-08	7.75641699058024e-06	0.00117678377960068	SIM1	chr6	100904689	100904690	cg06246999	SIM1	N_Shore	II
cg17473600	chr1	75596011	75596312	-2.78846153846154e-05	0	-1.82384382988613e-06	0.00117565960042703	LHX8	chr1	75596161	75596162	cg17473600	LHX8	Island	II
cg01704924	chr12	54446846	54447147	-8.69565217391304e-06	0	-5.86510263929619e-07	0.00117403254972875	HOXC4	chr12	54446996	54446997	cg01704924	HOXC4	N_Shore	I
cg19593490	chr6	29943038	29943339	-2.96703296703297e-05	0	-2.39189116716423e-06	0.00117358697640388	HCG9	chr6	29943188	29943189	cg19593490	HCG9	N_Shore	II
cg27071460	chr5	40681743	40682044	1.42857142857143e-05	-6.5993265993266e-07	6.0790273556231e-07	0.00117340521114106	PTGER4	chr5	40681893	40681894	cg27071460	PTGER4	Island	II
cg14755019	chr4	41749660	41749961	6.89655172413793e-06	-6.66666666666667e-07	0	0.00117333333333333	PHOX2B	chr4	41749810	41749811	cg14755019	PHOX2B	Island	II
cg21480165	chr13	25670020	25670321	0.00012	-1.27388535031847e-06	5.98802395209581e-06	0.00117303286384976	PABPC3	chr13	25670170	25670171	cg21480165	PABPC3	Island	I
cg17161250	chr2	106682059	106682360	0.000254	-4.6215274827967e-06	1.43653250773994e-05	0.00117221505376344	C2orf40	chr2	106682209	106682210	cg17161250	C2orf40	Island	I
cg09516476	chr6	10881775	10882076	1e-05	-3.16474772439568e-06	-2.35302259593758e-06	0.00117142857142857	GCM2	chr6	10881925	10881926	cg09516476	GCM2	Island	II
cg05139788	chr6	50690497	50690798	0.000143724137931034	4.13564929693964e-09	1.2316715542522e-05	0.00117111940298507	TFAP2D	chr6	50690647	50690648	cg05139788	TFAP2D	N_Shore	II
cg00514609	chr11	111783198	111783499	0.000112820512820513	2.04778156996587e-06	1.50602409638554e-05	0.00116834492661791	CRYAB	chr11	111783348	111783349	cg00514609	CRYAB	CpG_Ocean	I
cg25930591	chr7	96627452	96627753	0.000185930735930736	-6.14356986764524e-07	1.58559637343369e-05	0.00116813668898638	DLX6AS	chr7	96627602	96627603	cg25930591	DLX6AS	N_Shelf	II
cg04457979	chr11	2890497	2890798	0	-6.41025641025641e-07	-5.88235294117647e-07	0.00116666666666667	KCNQ1DN	chr11	2890647	2890648	cg04457979	KCNQ1DN	Island	I
cg09781827	chr13	28553655	28553956	0	-6.25e-07	-5.6980056980057e-07	0.00116666666666667	PRHOXNB	chr13	28553805	28553806	cg09781827	PRHOXNB	N_Shore	II
cg05756489	chr10	92616720	92617021	6.89655172413793e-06	-4.27190687243015e-09	5.93471810089021e-07	0.00116620689655172	HTR7	chr10	92616870	92616871	cg05756489	HTR7	Island	I
cg01729491	chr7	27225622	27225923	7.40740740740741e-06	-2.61379383860996e-06	-1.82194616977226e-06	0.00116571428571429	HOXA11AS	chr7	27225772	27225773	cg01729491	HOXA11AS	N_Shore	II
cg11011640	chr6	33175027	33175328	4.54545454545455e-05	0	2.9585798816568e-06	0.00116464627741736	RING1	chr6	33175177	33175178	cg11011640	RING1	N_Shore	I
cg16747564	chr13	112720277	112720578	-1.6e-05	0	-1.19402985074627e-06	0.00116290143964563	SOX1	chr13	112720427	112720428	cg16747564	SOX1	N_Shore	I
cg20784768	chr1	234041306	234041607	7.69230769230769e-06	2.00673370643716e-06	2.46163168309332e-06	0.00116	SLC35F3	chr1	234041456	234041457	cg20784768	SLC35F3	Island	II
cg18454863	chr9	70972175	70972476	-8.33333333333333e-06	0	-5.76368876080692e-07	0.00115867540921742	LOC572558	chr9	70972325	70972326	cg18454863	LOC572558	Island	I
cg09042277	chr12	114840704	114841005	0.000396242376549282	-1.23469472620044e-06	3.12785189944669e-05	0.00115807022028641	TBX5	chr12	114840854	114840855	cg09042277	TBX5	Island	II
cg16084857	chrX	130216425	130216726	4.23280423280423e-05	5.78046636678558e-06	8.96777872825777e-06	0.001157413516275	FLJ30058	chrX	130216575	130216576	cg16084857	FLJ30058	Island	II
cg04697148	chr7	24324929	24325230	-8.96057347670251e-07	1.06455459035939e-08	0	0.00115555555555556	NPY	chr7	24325079	24325080	cg04697148	NPY	Island	II
cg07923686	chr8	65491168	65491469	7.40740740740741e-06	5.16129032258064e-06	5.33246712201289e-06	0.00115555555555556	BHLHE22	chr8	65491318	65491319	cg07923686	BHLHE22	Island	II
cg15331781	chr7	86274293	86274594	0	-6.34920634920635e-07	-5.89970501474926e-07	0.00115555555555556	GRM3	chr7	86274443	86274444	cg15331781	GRM3	CpG_Ocean	II
cg27271486	chr16	56227540	56227841	0.000103703703703704	-1.84615384615385e-06	6.25e-06	0.00115324675324675	DKFZP434H168	chr16	56227690	56227691	cg27271486	DKFZP434H168	S_Shore	I
cg10297473	chr16	51184002	51184303	0	0	0	0.00115192389649924	SALL1	chr16	51184152	51184153	cg10297473	SALL1	Island	II
cg20574436	chr14	99701266	99701567	0.000144	-1.92926045016077e-06	8.92857142857143e-06	0.00115135135135135	BCL11B	chr14	99701416	99701417	cg20574436	BCL11B	CpG_Ocean	I
cg07939836	chr2	176949383	176949684	5e-05	-1.93548387096774e-06	2.36686390532544e-06	0.00114857142857143	EVX2	chr2	176949533	176949534	cg07939836	EVX2	Island	I
cg22852065	chr4	52942847	52943148	0	0	0	0.00114545454545455	SPATA18	chr4	52942997	52942998	cg22852065	SPATA18	Island	II
cg02281167	chr6	30139963	30140264	1.6e-05	-2.55591054313099e-06	-1.15506272879127e-06	0.00114461538461538	TRIM15	chr6	30140113	30140114	cg02281167	TRIM15	Island	II
cg07802710	chr5	140810110	140810411	2.22222222222222e-05	0	1.78198574411405e-06	0.00114410595424703	PCDHGA4	chr5	140810260	140810261	cg07802710	PCDHGA4	N_Shore	II
cg17389519	chr10	23480580	23480881	7.54310344827586e-06	6.38977635782748e-07	1.15942028985507e-06	0.00114285714285714	PTF1A	chr10	23480730	23480731	cg17389519	PTF1A	Island	II
cg07263393	chr3	128205124	128205425	0.000222962962962963	-3.20204154539806e-06	1.43601020932162e-05	0.00114137312126076	GATA2	chr3	128205274	128205275	cg07263393	GATA2	N_Shore	II
cg10717463	chr18	76740812	76741113	0.000231649831649832	6.90816081149028e-07	1.76329008747906e-05	0.00113896079177769	SALL3	chr18	76740962	76740963	cg10717463	SALL3	Island	II
cg18891762	chr5	140745899	140746200	0.000123076923076923	-3.17911148129091e-06	6.40325578336561e-06	0.00113844155844156	PCDHGA4	chr5	140746049	140746050	cg18891762	PCDHGA4	S_Shore	I
cg17121178	chr11	122850591	122850892	2.66666666666667e-05	1.38845499670242e-08	2.44835931783644e-06	0.00113823953823954	BSX	chr11	122850741	122850742	cg17121178	BSX	N_Shore	I
cg09890775	chr10	131758544	131758845	0.000145032258064516	-1.20481927710843e-06	1.11368675670228e-05	0.00113740685543964	EBF3	chr10	131758694	131758695	cg09890775	EBF3	Island	II
cg08829841	chr10	129535198	129535499	8.24372759856631e-05	3.1064515670427e-06	9.86568986568987e-06	0.00113636271708817	FOXI2	chr10	129535348	129535349	cg08829841	FOXI2	Island	II
cg18950778	chr11	32455212	32455513	-7.69230769230769e-06	-1.62304727125177e-08	-5.98802395209581e-07	0.00113555555555556	WT1	chr11	32455362	32455363	cg18950778	WT1	Island	II
cg24595606	chr6	108492208	108492509	1.9047619047619e-05	0	1.17647058823529e-06	0.00113333333333333	NR2E1	chr6	108492358	108492359	cg24595606	NR2E1	S_Shore	I
cg08453036	chr1	215255422	215255723	-2.9973474801061e-05	-6.45161290322581e-07	-2.99584229224948e-06	0.00113333333333333	KCNK2	chr1	215255572	215255573	cg08453036	KCNK2	N_Shore	II
cg07383092	chr5	172662908	172663209	0	2.54777070063694e-06	2.35294117647059e-06	0.0011320823798627	NKX2-5	chr5	172663058	172663059	cg07383092	NKX2-5	N_Shore	II
cg03563630	chr20	37435327	37435628	0.000114285714285714	0	7.16417910447761e-06	0.00112874779541446	PPP1R16B	chr20	37435477	37435478	cg03563630	PPP1R16B	Island	II
cg19102771	chr2	223166759	223167060	0.000144289044289044	-1.29235868411015e-06	1.25835149447584e-05	0.00112717948717949	CCDC140	chr2	223166909	223166910	cg19102771	CCDC140	N_Shore	II
cg18599790	chr19	22817198	22817499	7.14285714285714e-06	2.61028785556123e-06	3.01498333150163e-06	0.0011265664160401	ZNF492	chr19	22817348	22817349	cg18599790	ZNF492	Island	II
cg19722748	chr7	96627550	96627851	9.6551724137931e-05	6.62251655629139e-07	9.2998817811638e-06	0.00112631578947368	DLX6AS	chr7	96627700	96627701	cg19722748	DLX6AS	N_Shelf	II
cg11615755	chr5	63257717	63258018	-4.14814814814815e-05	0	-3.50226582962624e-06	0.00112506148604436	HTR1A	chr5	63257867	63257868	cg11615755	HTR1A	Island	II
cg22443762	chr1	197890458	197890759	9.52380952380952e-06	6.34920634920636e-08	6.02366695181067e-07	0.00112376452699033	LHX9	chr1	197890608	197890609	cg22443762	LHX9	Island	II
cg15441392	chr8	25899870	25900171	-2.22222222222222e-05	6.45161290322581e-07	-1.18694362017804e-06	0.001123261548578	EBF2	chr8	25900020	25900021	cg15441392	EBF2	N_Shore	II
cg14356396	chr21	38081545	38081846	2.6022126022126e-05	-5.86770069140662e-07	1.24223602484472e-06	0.00112314466133086	SIM2	chr21	38081695	38081696	cg14356396	SIM2	Island	II
cg12431879	chr22	17082637	17082938	2.33333333333333e-05	-6.71615728344869e-08	1.78985456333872e-06	0.00112313725490196	psiTPTE22	chr22	17082787	17082788	cg12431879	psiTPTE22	N_Shore	II
cg01446894	chr20	21688053	21688354	-8e-06	-6.41012343117934e-07	-1.19402985074627e-06	0.00112058814217308	PAX1	chr20	21688203	21688204	cg01446894	PAX1	N_Shore	II
cg09661370	chr7	27225149	27225450	0.000135483870967742	-2.52171308775082e-06	9.72347027008698e-06	0.00112	HOXA11AS	chr7	27225299	27225300	cg09661370	HOXA11AS	Island	I
cg20080624	chr7	96650961	96651262	0.000153846153846154	-2.61437908496732e-06	9.63855421686747e-06	0.00111690821256039	DLX5	chr7	96651111	96651112	cg20080624	DLX5	Island	II
cg02551743	chr2	66673278	66673579	0.000131034482758621	-1.86063204820643e-06	9.26948653130887e-06	0.00111365079365079	MEIS1	chr2	66673428	66673429	cg02551743	MEIS1	Island	II
cg08641579	chr7	79083297	79083598	0.000129100529100529	-5.94089040269515e-07	7.62407947804627e-06	0.00111036075036075	MAGI2	chr7	79083447	79083448	cg08641579	MAGI2	Island	I
cg22752533	chr20	44657798	44658099	-2.63504611330698e-06	6.64451827242525e-07	6.34224508729021e-07	0.00110833333333333	SLC12A5	chr20	44657948	44657949	cg22752533	SLC12A5	Island	I
cg04927004	chr20	61809198	61809499	0	0	0	0.00110822510822511	MIR124-3	chr20	61809348	61809349	cg04927004	MIR124-3	Island	I
cg24072202	chr19	22235122	22235423	0	6.73400673400673e-07	6.17283950617284e-07	0.00110769230769231	ZNF257	chr19	22235272	22235273	cg24072202	ZNF257	CpG_Ocean	I
cg07099161	chr18	56935787	56936088	1.25e-05	-6.13496932515337e-07	5.58659217877095e-07	0.00110769230769231	RAX	chr18	56935937	56935938	cg07099161	RAX	Island	II
cg11200222	chr1	215254960	215255261	-1.42857142857143e-05	6.32911392405063e-07	-5.81395348837209e-07	0.00110769230769231	KCNK2	chr1	215255110	215255111	cg11200222	KCNK2	N_Shore	II
cg02994349	chr1	66999603	66999904	4.70588235294118e-05	-1.79640718562874e-06	5.6980056980057e-07	0.00110320341331577	SGIP1	chr1	66999753	66999754	cg02994349	SGIP1	S_Shore	II
cg08516222	chr3	153840105	153840406	8.69565217391304e-06	0	6.04229607250755e-07	0.0011027027027027	SGEF	chr3	153840255	153840256	cg08516222	SGEF	Island	I
cg03107393	chr17	46692403	46692704	0.000124458874458874	-7.3141162443516e-07	7.78040721644082e-06	0.00110075414781297	HOXB8	chr17	46692553	46692554	cg03107393	HOXB8	S_Shore	II
cg26872137	chr8	35092720	35093021	4e-05	-8.37898132534541e-09	2.98319327731092e-06	0.00109953314659197	UNC5D	chr8	35092870	35092871	cg26872137	UNC5D	Island	I
cg26671652	chr19	58446162	58446463	3.24324324324324e-05	1.99801958411266e-06	5.29476845266319e-06	0.00109804064469579	ZNF418	chr19	58446312	58446313	cg26671652	ZNF418	N_Shore	I
cg04935449	chr7	139208721	139209022	-6.25e-06	1.04274763708073e-05	8.95784476551742e-06	0.00109799498746867	CLEC2L	chr7	139208871	139208872	cg04935449	CLEC2L	Island	II
cg22562942	chr8	24772159	24772460	0.00015625	-6.64451827242525e-07	1.44253344253344e-05	0.00109714285714286	NEFM	chr8	24772309	24772310	cg22562942	NEFM	Island	I
cg07918545	chr10	129535519	129535820	0.000133333333333333	0	1.17994100294985e-05	0.00109692789968652	FOXI2	chr10	129535669	129535670	cg07918545	FOXI2	Island	II
cg08146495	chr1	182911405	182911706	7.69230769230769e-06	0	5.89970501474926e-07	0.00109447035309794	C1orf14	chr1	182911555	182911556	cg08146495	C1orf14	CpG_Ocean	I
cg05872306	chr14	29236385	29236686	0.000145868945868946	-1.28205128205128e-06	1.00230111768573e-05	0.00109428571428571	FOXG1	chr14	29236535	29236536	cg05872306	FOXG1	N_Shore	II
cg03321133	chr2	176992965	176993266	0	0	0	0.00109333333333333	HOXD8	chr2	176993115	176993116	cg03321133	HOXD8	Island	II
cg09782540	chr6	10398548	10398849	-2.7027027027027e-05	0	-2.97619047619048e-06	0.00109326145552561	TFAP2A	chr6	10398698	10398699	cg09782540	TFAP2A	Island	II
cg26755141	chr6	100903689	100903990	-3.42857142857143e-05	5.92011217889164e-07	-3.02016348183853e-06	0.0010925641025641	SIM1	chr6	100903839	100903840	cg26755141	SIM1	N_Shore	II
cg21346043	chr8	86350917	86351218	0.000138461538461538	-6.94444444444444e-07	1.0828025477707e-05	0.00109175149175149	CA3	chr8	86351067	86351068	cg21346043	CA3	Island	II
cg12614105	chr7	24324285	24324586	6.45161290322581e-06	-2.02702702702703e-06	-1.22324159021407e-06	0.00109090909090909	NPY	chr7	24324435	24324436	cg12614105	NPY	Island	II
cg25731359	chr1	3567588	3567889	9.09090909090909e-06	-1.28205128205128e-06	-5.98802395209581e-07	0.00109090909090909	TP73	chr1	3567738	3567739	cg25731359	TP73	Island	II
cg23922739	chr12	54338593	54338894	0	-6.89655172413793e-07	-6.28930817610063e-07	0.00109090909090909	HOXC13	chr12	54338743	54338744	cg23922739	HOXC13	N_Shore	I
cg23458558	chr8	85096718	85097019	-1.73913043478261e-05	-6.53262241035451e-07	-1.76991150442478e-06	0.00108888888888889	RALYL	chr8	85096868	85096869	cg23458558	RALYL	Island	II
cg20552747	chr17	50237426	50237727	-7.40740740740741e-06	5.12578680827507e-06	4.14928960203577e-06	0.0010846783625731	CA10	chr17	50237576	50237577	cg20552747	CA10	S_Shore	II
cg07566169	chr2	176973540	176973841	0	-6.34920634920635e-07	-5.73065902578797e-07	0.00108426908391795	HOXD11	chr2	176973690	176973691	cg07566169	HOXD11	Island	I
cg08523865	chr2	124782103	124782404	0	6.51465798045603e-07	5.93471810089021e-07	0.00108387096774194	CNTNAP5	chr2	124782253	124782254	cg08523865	CNTNAP5	Island	II
cg27626299	chr7	27282281	27282582	0	-6.25e-07	-5.79710144927536e-07	0.00108333333333333	EVX1	chr7	27282431	27282432	cg27626299	EVX1	Island	II
cg21200539	chr4	147561923	147562224	1.25e-05	-1.32450331125828e-06	0	0.00108282828282828	POU4F2	chr4	147562073	147562074	cg21200539	POU4F2	S_Shore	II
cg20588069	chr4	4860289	4860590	0.000136	0	1.00591715976331e-05	0.00108058608058608	MSX1	chr4	4860439	4860440	cg20588069	MSX1	N_Shore	II
cg02119348	chr16	6069581	6069882	8.14814814814815e-05	-6.51411565156766e-07	5.95955249569707e-06	0.00107974413646056	A2BP1	chr16	6069731	6069732	cg02119348	A2BP1	Island	II
cg23478293	chr14	57279125	57279426	0.000128	-1.91693290734824e-06	7.69230769230769e-06	0.00107965367965368	OTX2OS1	chr14	57279275	57279276	cg23478293	OTX2OS1	S_Shore	II
cg08487063	chr10	102894489	102894790	8.88888888888889e-05	-2.04081632653061e-06	7.87878787878788e-06	0.00107946428571429	TLX1	chr10	102894639	102894640	cg08487063	TLX1	Island	I
cg02161478	chr14	57279519	57279820	0	2.6578073089701e-06	2.43161094224924e-06	0.0010768115942029	OTX2OS1	chr14	57279669	57279670	cg02161478	OTX2OS1	S_Shore	II
cg25456849	chr15	79575184	79575485	0	-6.68896321070234e-07	-5.98802395209581e-07	0.00107584050777271	ANKRD34C	chr15	79575334	79575335	cg25456849	ANKRD34C	N_Shore	II
cg14431443	chr12	114846281	114846582	7.74193548387097e-05	-5.60913424232347e-07	6.51698246824583e-06	0.00107517006802721	TBX5	chr12	114846431	114846432	cg14431443	TBX5	Island	II
cg06175981	chr2	220387830	220388131	7.09565217391304e-05	6.28930817610063e-07	5.42291562699726e-06	0.0010741935483871	ACCN4	chr2	220387980	220387981	cg06175981	ACCN4	Island	II
cg27491280	chr6	41606845	41607146	0	-1.29659984028916e-06	-1.20124453262389e-06	0.00107354348592274	MDFI	chr6	41606995	41606996	cg27491280	MDFI	Island	I
cg17563034	chr4	5021118	5021419	7.69230769230769e-06	-6.30914826498423e-07	0	0.00107272727272727	CYTL1	chr4	5021268	5021269	cg17563034	CYTL1	Island	I
cg19304088	chr4	111547640	111547941	0	3.27776575016237e-06	3.0173839538388e-06	0.00106974358974359	PITX2	chr4	111547790	111547791	cg19304088	PITX2	N_Shelf	II
cg11139102	chr7	100073786	100074087	7.40740740740741e-06	-1.29449838187702e-06	-6.1675272518646e-07	0.00106666666666667	TSC22D4	chr7	100073936	100073937	cg11139102	TSC22D4	N_Shore	II
cg07476508	chr11	111783205	111783506	0	1.23654989201689e-06	1.14789196310935e-06	0.00106666666666667	CRYAB	chr11	111783355	111783356	cg07476508	CRYAB	CpG_Ocean	I
cg24926711	chr10	100993512	100993813	0	1.25786163522013e-06	1.15273775216138e-06	0.00106666666666667	HPSE2	chr10	100993662	100993663	cg24926711	HPSE2	N_Shore	II
cg03432955	chr6	29795351	29795652	7.40740740740741e-06	0	5.91715976331361e-07	0.00106666666666667	HLA-G	chr6	29795501	29795502	cg03432955	HLA-G	N_Shore	II
cg25835733	chr10	26503747	26504048	0	-6.47249190938511e-07	-5.91715976331361e-07	0.00106620046620047	GAD2	chr10	26503897	26503898	cg25835733	GAD2	N_Shore	II
cg04819096	chr12	54339017	54339318	-6.25e-06	6.79342020935697e-07	5.33058512056008e-09	0.00106218487394958	HOXC13	chr12	54339167	54339168	cg04819096	HOXC13	Island	II
cg25109019	chr3	181441195	181441496	6.06060606060606e-06	-6.89217186702897e-07	-1.38427464008859e-08	0.00106176245210728	SOX2OT	chr3	181441345	181441346	cg25109019	SOX2OT	N_Shelf	II
cg15703632	chr2	223163575	223163876	0	-6.32911392405063e-07	-5.73065902578797e-07	0.00106153846153846	PAX3	chr2	223163725	223163726	cg15703632	PAX3	Island	II
cg12161228	chr11	89224356	89224657	1.25e-05	-1.91575637206223e-06	-5.91705524939946e-07	0.00106074074074074	NOX4	chr11	89224506	89224507	cg12161228	NOX4	Island	I
cg00278547	chr2	177037062	177037363	0	-6.6006600660066e-07	-6.00600600600601e-07	0.00105858008658009	HOXD3	chr2	177037212	177037213	cg00278547	HOXD3	Island	II
cg09786257	chr5	95768545	95768846	-7.40740740740741e-06	0	-6.04229607250755e-07	0.00105803698435277	PCSK1	chr5	95768695	95768696	cg09786257	PCSK1	N_Shore	II
cg18054172	chr12	54424752	54425053	0	-1.25865822283792e-06	-1.15282392026578e-06	0.00105396825396825	HOXC4	chr12	54424902	54424903	cg18054172	HOXC4	Island	I
cg00202711	chrX	113818260	113818561	0	-5.92552947473048e-07	-5.89724795095622e-07	0.00105333333333333	HTR2C	chrX	113818410	113818411	cg00202711	HTR2C	N_Shore	II
cg02898293	chr20	25061612	25061913	9.16666666666667e-05	-1.30718954248366e-06	5.45454545454545e-06	0.00105311942959002	VSX1	chr20	25061762	25061763	cg02898293	VSX1	Island	II
cg26925231	chr8	15094230	15094531	9.6551724137931e-05	-2.56933704505619e-06	5.71882172254914e-06	0.00105311942959002	SGCZ	chr8	15094380	15094381	cg26925231	SGCZ	Island	I
cg16458436	chr12	114846262	114846563	0	6.43086816720257e-07	5.84795321637427e-07	0.00105	TBX5	chr12	114846412	114846413	cg16458436	TBX5	Island	I
cg14254720	chr1	90097831	90098132	0	-1.91693290734824e-06	-1.78041543026706e-06	0.00104935064935065	LRRC8C	chr1	90097981	90097982	cg14254720	LRRC8C	N_Shore	II
cg22041640	chr5	140767092	140767393	0.000116344086021505	0	1.08965021131193e-05	0.00104921212121212	PCDHGA4	chr5	140767242	140767243	cg22041640	PCDHGA4	Island	I
cg03867465	chr4	183062151	183062452	0.00015472263868066	-1.28289473684211e-06	9.32592394523321e-06	0.00104839506172839	MGC45800	chr4	183062301	183062302	cg03867465	MGC45800	Island	I
cg22851295	chr6	10881799	10882100	-8.69565217391304e-06	1.92740977428209e-06	1.18720496019164e-06	0.00104707923655292	GCM2	chr6	10881949	10881950	cg22851295	GCM2	Island	I
cg04574034	chr17	46799595	46799896	7.69230769230769e-06	-5.95238095238095e-07	6.08939227865059e-08	0.00104571428571429	PRAC	chr17	46799745	46799746	cg04574034	PRAC	N_Shore	II
cg02992546	chr18	14748289	14748590	4.44444444444444e-05	-1.2987012987013e-06	2.38805970149254e-06	0.00104444444444444	ANKRD30B	chr18	14748439	14748440	cg02992546	ANKRD30B	S_Shore	II
cg02311725	chr20	30639666	30639967	0	6.36942675159236e-07	5.88235294117647e-07	0.00104444444444444	HCK	chr20	30639816	30639817	cg02311725	HCK	N_Shore	II
cg06010032	chr8	139508663	139508964	7.14285714285714e-06	0	6.02409638554217e-07	0.00104444444444444	FAM135B	chr8	139508813	139508814	cg06010032	FAM135B	Island	II
cg20557801	chr15	68121027	68121328	-1.15151515151515e-05	-6.47249190938511e-07	-1.8018018018018e-06	0.00104423076923077	LBXCOR1	chr15	68121177	68121178	cg20557801	LBXCOR1	Island	II
cg21200353	chr3	183145382	183145683	0.000117194570135747	0	1.13880672390159e-05	0.00104098255956767	MCF2L2	chr3	183145532	183145533	cg21200353	MCF2L2	Island	I
cg13611822	chr7	8483560	8483861	0.000123809523809524	-2.65565128795765e-06	6.74467923956677e-06	0.00104020862968231	NXPH1	chr7	8483710	8483711	cg13611822	NXPH1	Island	II
cg05597836	chr7	96655416	96655717	6.89655172413793e-06	-1.88087774294671e-06	-1.17438547671106e-06	0.00104	DLX5	chr7	96655566	96655567	cg05597836	DLX5	S_Shore	II
cg11760198	chr18	34854786	34855087	4.33333333333333e-05	7.2992700729927e-07	4.67301324503311e-06	0.00103650793650794	BRUNOL4	chr18	34854936	34854937	cg11760198	BRUNOL4	Island	II
cg04552206	chr10	102896396	102896697	2.02020202020202e-05	-3.11351889905972e-06	-1.17126496616346e-06	0.00103549393286564	TLX1	chr10	102896546	102896547	cg04552206	TLX1	Island	II
cg21502834	chr6	50784794	50785095	0.000106666666666667	-3.16382835139534e-06	6.13966230318167e-06	0.00103488700564972	TFAP2B	chr6	50784944	50784945	cg21502834	TFAP2B	N_Shelf	II
cg27234067	chr11	32460649	32460950	0.000125925925925926	-1.26834689941486e-06	9.27624872579001e-06	0.00103466666666667	WIT1	chr11	32460799	32460800	cg27234067	WIT1	Island	I
cg19464917	chr15	76627516	76627817	7.40740740740741e-05	-7.19147556924074e-07	5.43984653329679e-06	0.00103375	ISL2	chr15	76627666	76627667	cg19464917	ISL2	Island	I
cg18149485	chr4	122685491	122685792	0	2.67241325339765e-06	2.43656547235173e-06	0.00103333333333333	LOC100192379	chr4	122685641	122685642	cg18149485	LOC100192379	N_Shore	II
cg14511698	chr14	60976748	60977049	-1.17647058823529e-05	6.30914826498423e-07	-5.6980056980057e-07	0.00103101604278075	SIX6	chr14	60976898	60976899	cg14511698	SIX6	Island	II
cg14742716	chr19	50666195	50666496	-4.70219435736677e-06	-6.13496932515337e-07	-1.2012012012012e-06	0.00102857142857143	C19orf41	chr19	50666345	50666346	cg14742716	C19orf41	Island	II
cg16809460	chr1	50885219	50885520	1e-04	6.03258389061973e-07	8.23906630755419e-06	0.00102776422764228	DMRTA2	chr1	50885369	50885370	cg16809460	DMRTA2	Island	II
cg22411207	chr8	57026151	57026452	1.37931034482759e-05	-6.36942675159236e-07	5.83090379008746e-07	0.00102666666666667	MOS	chr8	57026301	57026302	cg22411207	MOS	Island	II
cg09725213	chrX	90689742	90690043	1.34680134680135e-06	-6.60066006600664e-09	0	0.00102647058823529	PABPC5	chrX	90689892	90689893	cg09725213	PABPC5	Island	I
cg01213381	chr14	57277611	57277912	8.69565217391304e-06	-1.40496748747468e-06	-6.92889883807696e-07	0.001024	OTX2	chr14	57277761	57277762	cg01213381	OTX2	N_Shore	II
cg11214140	chr8	55370279	55370580	0.000109833971902937	-6.73400673400673e-07	9.20433012513837e-06	0.00102238095238095	SOX17	chr8	55370429	55370430	cg11214140	SOX17	Island	I
cg22517995	chr19	37096438	37096739	1.37931034482759e-05	-1.94174757281553e-06	-5.91715976331361e-07	0.00102	ZNF382	chr19	37096588	37096589	cg22517995	ZNF382	Island	II
cg20405017	chr17	50235243	50235544	5.26315789473684e-06	2.52780384561628e-06	2.9312484623498e-06	0.0010184126984127	CA10	chr17	50235393	50235394	cg20405017	CA10	Island	I
cg16305379	chr12	54347552	54347853	0	1.28617363344051e-06	1.2012012012012e-06	0.00101818181818182	HOXC12	chr12	54347702	54347703	cg16305379	HOXC12	N_Shore	II
cg12534424	chr7	127992166	127992467	8.69565217391304e-06	0	5.89970501474926e-07	0.00101666666666667	PRRT4	chr7	127992316	127992317	cg12534424	PRRT4	Island	II
cg00982919	chr9	126775113	126775414	7.14285714285714e-06	-1.27388535031847e-06	-5.84795321637427e-07	0.00101116279069767	LHX2	chr9	126775263	126775264	cg00982919	LHX2	Island	II
cg14144305	chr11	44325810	44326111	0.000111111111111111	-6.55737704918033e-07	7.38943440519258e-06	0.0010056338028169	ALX4	chr11	44325960	44325961	cg14144305	ALX4	Island	II
cg14535980	chr2	106681787	106682088	0	-6.75675675675676e-07	-6.2111801242236e-07	0.00100454545454545	C2orf40	chr2	106681937	106681938	cg14535980	C2orf40	N_Shore	I
cg22869726	chr21	34398115	34398416	-6.25e-06	1.9672131147541e-06	1.18694362017804e-06	0.00100333333333333	OLIG2	chr21	34398265	34398266	cg22869726	OLIG2	Island	I
cg01778589	chr7	96629510	96629811	0	1.34066921176735e-06	1.23118885489966e-06	0.00100222222222222	DLX6AS	chr7	96629660	96629661	cg01778589	DLX6AS	N_Shore	II
cg01002253	chr4	164264764	164265065	0	1.32008943928449e-06	1.23403019744483e-06	0.00100147058823529	NPY5R	chr4	164264914	164264915	cg01002253	NPY5R	Island	II
cg21760402	chr6	50690440	50690741	0	2.53749949732577e-06	2.33589087809037e-06	0.001	TFAP2D	chr6	50690590	50690591	cg21760402	TFAP2D	N_Shore	II
cg23031493	chr12	113902649	113902950	1e-04	0	7.38636363636364e-06	0.000994805194805195	LHX5	chr12	113902799	113902800	cg23031493	LHX5	Island	II
cg24033122	chr16	30485233	30485534	9.00793650793651e-05	0	7.13254953125742e-06	0.000994117647058823	ITGAL	chr16	30485383	30485384	cg24033122	ITGAL	Island	II
